vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_location_id,dropoff_location_id,fare_amount
2,2019-02-24 04:09:12,2019-02-24 04:15:59,1,68,107,7.5
2,2019-02-22 20:57:34,2019-02-22 21:13:04,1,229,234,10.5
1,2019-02-13 05:30:36,2019-02-13 05:40:25,1,100,140,9.5
2,2019-02-02 09:01:58,2019-02-02 09:57:54,1,61,76,38.0
2,2019-02-04 19:42:51,2019-02-04 19:52:28,1,140,236,8.5
1,2019-02-23 14:00:44,2019-02-23 14:19:46,1,87,234,18.0
1,2019-02-10 15:59:59,2019-02-10 16:09:48,2,163,164,7.5
2,2019-02-08 23:21:20,2019-02-08 23:33:18,1,237,233,9.0
2,2019-02-02 19:40:26,2019-02-02 19:54:08,2,148,233,10.5
2,2019-02-09 05:21:13,2019-02-09 05:41:52,1,85,14,19.5
2,2019-02-10 15:54:37,2019-02-10 16:44:28,1,114,159,33.93
1,2019-02-02 18:27:03,2019-02-02 19:41:10,2,158,132,52.0
1,2019-02-07 18:21:17,2019-02-07 18:45:18,1,50,144,18.0
1,2019-02-05 06:39:36,2019-02-05 06:48:11,1,236,230,9.5
2,2019-02-15 22:46:59,2019-02-15 23:08:49,2,162,79,15.0
2,2019-02-03 22:47:28,2019-02-03 23:05:41,1,202,237,16.0
2,2019-02-20 18:51:03,2019-02-20 18:58:50,1,230,170,6.5
1,2019-02-26 12:06:18,2019-02-26 12:16:50,1,161,233,7.5
1,2019-02-07 19:51:50,2019-02-07 20:03:03,1,142,151,10.0
2,2019-02-10 15:22:11,2019-02-10 15:32:54,2,262,237,9.0
2,2019-02-27 00:28:03,2019-02-27 00:32:28,1,113,79,5.0
2,2019-02-03 18:44:34,2019-02-03 19:11:24,1,48,257,29.5
4,2019-02-01 19:01:23,2019-02-01 19:34:28,1,238,234,21.0
2,2019-02-26 15:46:43,2019-02-26 15:54:56,1,107,249,7.5
2,2019-02-06 12:36:33,2019-02-06 12:41:24,1,231,211,5.5
2,2019-02-07 19:04:43,2019-02-07 19:10:59,5,48,142,6.5
1,2019-02-28 00:56:19,2019-02-28 01:04:17,1,249,261,8.0
2,2019-02-12 16:59:43,2019-02-12 17:05:41,1,163,141,5.5
2,2019-02-12 22:32:17,2019-02-12 22:51:24,1,186,79,14.5
2,2019-02-25 12:57:45,2019-02-25 13:04:22,1,90,113,6.0
1,2019-02-18 14:51:29,2019-02-18 15:03:06,1,234,246,10.5
2,2019-02-08 10:09:38,2019-02-08 11:09:06,1,210,113,56.5
1,2019-02-13 16:47:07,2019-02-13 16:56:53,1,230,161,7.5
2,2019-02-20 17:30:50,2019-02-20 17:37:48,1,229,162,6.0
1,2019-02-06 06:53:02,2019-02-06 06:58:19,2,143,238,6.5
1,2019-02-20 16:04:39,2019-02-20 16:12:34,1,87,45,7.0
2,2019-02-12 17:33:42,2019-02-12 17:36:19,2,163,230,4.0
2,2019-02-11 12:47:59,2019-02-11 12:58:32,1,48,238,9.5
2,2019-02-14 18:03:26,2019-02-14 18:04:33,5,141,237,3.0
2,2019-02-16 17:58:40,2019-02-16 18:08:07,6,87,231,7.5
1,2019-02-15 21:16:06,2019-02-15 21:23:25,1,234,170,6.5
2,2019-02-05 07:18:04,2019-02-05 07:27:03,1,236,142,8.5
2,2019-02-13 14:42:29,2019-02-13 14:54:28,1,164,114,9.5
1,2019-02-24 22:59:39,2019-02-24 23:11:37,1,209,229,17.0
2,2019-02-09 00:05:54,2019-02-09 00:21:39,2,230,79,11.5
1,2019-02-12 20:21:16,2019-02-12 20:31:46,1,43,239,9.0
2,2019-02-12 16:01:43,2019-02-12 16:06:28,6,262,263,5.5
1,2019-02-20 13:02:39,2019-02-20 13:09:46,1,170,107,6.5
2,2019-02-20 06:24:49,2019-02-20 06:44:42,1,138,255,23.5
2,2019-02-13 18:49:12,2019-02-13 19:15:29,1,138,262,25.5
1,2019-02-19 10:17:59,2019-02-19 10:19:41,1,137,170,3.5
1,2019-02-13 12:56:00,2019-02-13 12:59:02,1,142,239,4.0
2,2019-02-22 15:39:22,2019-02-22 15:44:04,1,232,148,5.0
1,2019-02-19 09:25:35,2019-02-19 09:35:50,1,79,88,13.0
2,2019-02-19 07:10:24,2019-02-19 07:14:03,5,142,161,4.5
1,2019-02-16 14:26:34,2019-02-16 14:32:43,2,142,48,6.0
1,2019-02-13 14:57:26,2019-02-13 15:14:32,1,249,68,11.5
1,2019-02-23 20:38:46,2019-02-23 20:44:03,4,141,237,5.5
1,2019-02-20 21:40:04,2019-02-20 21:43:21,1,238,151,4.5
1,2019-02-22 14:14:09,2019-02-22 14:26:09,1,238,43,11.0
2,2019-02-20 09:46:58,2019-02-20 10:02:51,1,140,244,23.5
2,2019-02-05 17:42:54,2019-02-05 18:04:37,1,131,10,15.5
2,2019-02-22 11:59:27,2019-02-22 12:04:14,1,13,261,5.5
2,2019-02-03 15:32:41,2019-02-03 15:44:06,1,48,170,9.0
2,2019-02-10 21:33:05,2019-02-10 21:46:43,2,230,113,11.0
1,2019-02-18 13:42:53,2019-02-18 13:50:51,1,161,246,7.5
2,2019-02-27 17:41:36,2019-02-27 17:46:09,3,262,236,5.0
4,2019-02-28 11:04:12,2019-02-28 11:19:58,1,237,164,11.5
2,2019-02-23 19:51:02,2019-02-23 19:57:46,1,239,142,6.0
2,2019-02-05 10:25:21,2019-02-05 10:32:57,1,48,246,7.0
1,2019-02-16 12:45:45,2019-02-16 12:49:36,1,143,239,4.5
2,2019-02-26 09:37:53,2019-02-26 09:49:15,2,162,100,8.5
1,2019-02-01 11:40:59,2019-02-01 11:45:44,2,161,161,5.0
2,2019-02-22 15:12:11,2019-02-22 15:26:33,2,164,107,10.0
1,2019-02-13 19:08:12,2019-02-13 19:12:38,0,239,238,5.0
2,2019-02-15 22:01:45,2019-02-15 22:11:46,6,141,143,9.5
2,2019-02-28 08:18:07,2019-02-28 08:21:01,1,48,50,4.0
2,2019-02-24 17:36:01,2019-02-24 17:45:06,1,166,74,8.0
1,2019-02-21 22:48:42,2019-02-21 23:22:37,2,163,33,26.0
2,2019-02-03 09:06:20,2019-02-03 09:40:03,1,132,181,68.5
2,2019-02-15 08:17:19,2019-02-15 08:35:46,1,238,237,13.0
1,2019-02-08 13:50:38,2019-02-08 14:06:14,1,238,116,13.0
1,2019-02-18 01:47:52,2019-02-18 01:52:49,2,161,50,5.5
2,2019-02-09 00:24:55,2019-02-09 00:30:53,1,236,41,6.5
1,2019-02-13 19:06:25,2019-02-13 19:17:24,1,148,249,9.0
2,2019-02-02 00:46:37,2019-02-02 00:54:38,2,249,68,8.0
2,2019-02-18 16:52:25,2019-02-18 17:03:21,1,234,162,10.0
4,2019-02-06 19:34:54,2019-02-06 19:40:58,1,107,113,5.5
1,2019-02-24 15:42:26,2019-02-24 15:50:15,2,246,186,6.5
2,2019-02-11 11:59:37,2019-02-11 12:24:22,5,230,138,47.5
1,2019-02-17 15:42:15,2019-02-17 15:56:27,1,186,170,9.5
1,2019-02-21 08:55:52,2019-02-21 09:14:57,1,186,13,16.0
2,2019-02-07 20:04:23,2019-02-07 20:21:28,1,162,90,11.5
1,2019-02-16 04:22:49,2019-02-16 04:27:42,1,7,179,6.0
1,2019-02-21 08:00:35,2019-02-21 08:03:38,1,163,100,4.5
1,2019-02-12 22:10:15,2019-02-12 22:14:04,1,229,141,5.0
1,2019-02-09 07:38:53,2019-02-09 07:49:56,2,151,74,11.0
2,2019-02-02 10:31:54,2019-02-02 10:38:32,6,239,238,7.0
2,2019-02-13 20:39:20,2019-02-13 20:48:27,3,90,246,8.5
2,2019-02-22 20:31:23,2019-02-22 20:56:53,1,138,132,33.5
2,2019-02-04 11:21:22,2019-02-04 11:33:09,1,142,236,9.5
2,2019-02-06 20:38:52,2019-02-06 20:46:51,1,170,186,7.0
2,2019-02-18 15:04:28,2019-02-18 15:09:25,1,239,239,5.0
2,2019-02-28 23:47:13,2019-03-01 00:12:52,3,132,263,52.0
1,2019-02-14 14:54:38,2019-02-14 14:59:42,1,236,236,5.0
1,2019-02-06 12:06:28,2019-02-06 12:22:09,2,158,144,12.0
2,2019-02-07 04:38:31,2019-02-07 04:42:55,1,100,234,5.0
2,2019-02-21 17:22:08,2019-02-21 17:39:27,1,237,162,11.5
1,2019-02-27 12:12:49,2019-02-27 12:34:06,2,230,239,14.0
1,2019-02-11 19:00:58,2019-02-11 19:04:57,1,113,164,4.5
2,2019-02-23 21:08:31,2019-02-23 21:11:48,6,263,75,5.0
2,2019-02-27 06:59:49,2019-02-27 07:05:30,2,162,234,6.0
2,2019-02-05 09:02:27,2019-02-05 09:09:09,1,163,237,6.0
2,2019-02-20 18:39:53,2019-02-20 18:42:53,1,237,237,4.0
2,2019-02-13 21:59:23,2019-02-13 22:10:25,3,229,142,9.0
2,2019-02-09 11:41:16,2019-02-09 11:51:56,1,230,43,9.5
1,2019-02-06 09:27:41,2019-02-06 09:37:50,1,237,161,7.5
1,2019-02-28 11:15:54,2019-02-28 11:35:12,2,88,186,16.0
1,2019-02-07 16:21:31,2019-02-07 16:42:52,1,264,211,14.5
2,2019-02-09 12:38:30,2019-02-09 12:43:17,3,236,238,5.5
2,2019-02-02 03:30:45,2019-02-02 03:35:09,1,164,79,6.5
2,2019-02-13 06:22:26,2019-02-13 06:30:53,1,170,246,8.5
2,2019-02-12 19:11:35,2019-02-12 19:22:07,6,162,140,8.5
2,2019-02-20 03:50:33,2019-02-20 03:59:45,1,161,114,10.5
2,2019-02-26 14:12:17,2019-02-26 14:17:37,1,142,143,5.5
1,2019-02-02 10:51:34,2019-02-02 11:03:32,1,162,246,9.5
1,2019-02-07 08:34:52,2019-02-07 08:40:56,2,151,166,6.0
1,2019-02-16 12:09:24,2019-02-16 12:27:01,2,161,158,13.0
2,2019-02-02 18:54:25,2019-02-02 19:16:43,3,239,262,15.5
2,2019-02-25 17:31:00,2019-02-25 17:40:42,2,186,114,8.5
2,2019-02-25 17:19:22,2019-02-25 17:29:02,1,13,231,8.5
2,2019-02-01 12:02:26,2019-02-01 12:06:16,1,236,263,4.5
2,2019-02-13 12:47:05,2019-02-13 13:01:00,1,162,236,11.5
2,2019-02-27 16:13:14,2019-02-27 17:21:43,1,87,131,54.0
2,2019-02-02 11:32:37,2019-02-02 11:45:43,5,43,48,12.0
1,2019-02-27 15:54:35,2019-02-27 16:02:16,2,170,100,6.5
2,2019-02-11 17:59:30,2019-02-11 18:15:08,1,48,170,10.5
1,2019-02-18 21:31:00,2019-02-18 21:46:08,2,163,24,13.5
1,2019-02-11 18:19:03,2019-02-11 18:27:24,1,113,246,7.5
2,2019-02-25 06:08:48,2019-02-25 06:11:10,3,186,90,4.5
1,2019-02-02 16:00:55,2019-02-02 16:13:47,2,211,79,9.0
1,2019-02-01 05:44:52,2019-02-01 06:13:38,1,264,264,52.0
2,2019-02-11 12:38:38,2019-02-11 12:55:11,2,158,144,11.0
1,2019-02-02 22:32:58,2019-02-02 22:53:43,1,114,229,15.5
2,2019-02-25 22:38:08,2019-02-25 22:44:47,1,262,75,7.5
1,2019-02-01 23:07:31,2019-02-01 23:15:10,1,48,239,7.5
1,2019-02-22 14:43:15,2019-02-22 14:44:09,1,114,144,2.5
2,2019-02-22 21:39:47,2019-02-22 21:53:58,2,238,43,13.5
1,2019-02-08 14:45:11,2019-02-08 15:05:07,1,234,229,14.0
2,2019-02-28 11:00:17,2019-02-28 11:24:08,3,164,231,19.0
1,2019-02-20 12:57:54,2019-02-20 13:13:17,1,236,238,11.0
2,2019-02-08 13:54:48,2019-02-08 14:11:32,1,142,164,12.0
2,2019-02-27 15:35:39,2019-02-27 15:59:24,1,90,13,18.0
2,2019-02-23 20:49:42,2019-02-23 21:23:34,1,132,41,52.0
1,2019-02-17 14:13:33,2019-02-17 14:32:14,1,68,48,13.5
2,2019-02-01 14:11:16,2019-02-01 14:38:54,5,186,233,17.0
1,2019-02-08 13:36:32,2019-02-08 13:52:26,2,162,142,11.5
2,2019-02-21 20:37:07,2019-02-21 20:43:14,1,186,170,6.0
1,2019-02-06 20:33:27,2019-02-06 20:52:56,1,230,114,13.5
2,2019-02-27 22:07:34,2019-02-27 22:36:09,1,137,181,22.0
2,2019-02-18 16:59:29,2019-02-18 17:19:20,1,186,79,14.0
2,2019-02-13 14:38:29,2019-02-13 15:14:31,2,163,52,30.0
2,2019-02-15 10:26:42,2019-02-15 10:31:10,1,43,161,5.0
2,2019-02-25 08:39:35,2019-02-25 08:48:46,2,163,237,7.5
2,2019-02-09 21:04:19,2019-02-09 21:15:25,1,234,158,8.0
2,2019-02-25 16:52:33,2019-02-25 17:13:12,1,13,263,25.0
2,2019-02-21 08:49:29,2019-02-21 09:13:27,5,143,161,15.0
2,2019-02-06 18:04:30,2019-02-06 18:11:32,2,170,137,6.5
1,2019-02-04 18:13:12,2019-02-04 18:44:54,1,138,79,31.0
2,2019-02-15 21:26:26,2019-02-15 21:33:25,1,263,141,7.0
1,2019-02-04 21:39:03,2019-02-04 21:49:14,1,233,164,8.5
2,2019-02-06 16:00:57,2019-02-06 16:09:37,5,237,140,6.0
2,2019-02-01 17:25:24,2019-02-01 17:33:31,1,68,48,6.5
2,2019-02-20 15:34:27,2019-02-20 15:44:38,1,113,186,8.0
1,2019-02-23 20:48:16,2019-02-23 21:02:36,1,114,90,10.0
2,2019-02-06 23:13:18,2019-02-06 23:26:42,1,148,68,12.5
2,2019-02-26 07:10:29,2019-02-26 07:20:33,5,107,162,9.5
1,2019-02-08 15:00:46,2019-02-08 16:15:22,0,132,163,52.0
2,2019-02-05 09:45:51,2019-02-05 10:16:09,1,13,230,20.5
2,2019-02-06 10:46:57,2019-02-06 11:08:25,2,233,236,16.5
2,2019-02-18 18:15:39,2019-02-18 18:20:43,1,239,143,5.5
2,2019-02-22 16:54:55,2019-02-22 17:08:03,2,90,246,10.5
1,2019-02-17 11:52:08,2019-02-17 12:19:41,1,144,75,22.0
1,2019-02-07 01:27:16,2019-02-07 01:32:07,1,142,161,6.0
2,2019-02-22 10:29:09,2019-02-22 10:40:10,1,229,141,8.5
1,2019-02-19 10:02:52,2019-02-19 10:27:46,2,142,170,16.0
1,2019-02-05 21:11:13,2019-02-05 21:17:06,1,264,264,5.5
2,2019-02-19 11:26:42,2019-02-19 11:44:51,1,233,196,22.5
2,2019-02-03 23:39:48,2019-02-03 23:54:49,1,142,113,12.5
1,2019-02-20 12:07:57,2019-02-20 12:23:28,1,90,107,10.5
2,2019-02-20 14:53:20,2019-02-20 15:16:17,1,229,229,14.5
2,2019-02-23 22:05:50,2019-02-23 22:15:23,1,170,186,7.0
2,2019-02-28 20:52:45,2019-02-28 21:01:09,1,234,137,7.0
1,2019-02-15 14:04:36,2019-02-15 14:15:08,1,161,237,8.0
2,2019-02-01 14:04:25,2019-02-01 15:06:40,1,132,230,52.0
2,2019-02-19 21:14:00,2019-02-19 21:17:55,2,234,107,4.5
2,2019-02-17 17:34:11,2019-02-17 17:44:37,1,141,233,8.5
2,2019-02-14 20:11:08,2019-02-14 20:17:43,1,164,186,5.5
2,2019-02-28 07:53:59,2019-02-28 08:05:07,1,42,69,9.0
2,2019-02-05 13:56:56,2019-02-05 14:04:56,1,142,239,7.0
1,2019-02-16 14:20:37,2019-02-16 14:42:06,1,230,163,13.0
1,2019-02-18 18:53:44,2019-02-18 19:27:16,1,186,188,27.0
2,2019-02-18 12:04:50,2019-02-18 12:18:38,1,242,254,13.0
1,2019-02-12 21:57:29,2019-02-12 22:07:09,1,234,229,9.0
2,2019-02-17 04:13:20,2019-02-17 04:15:33,1,263,141,4.0
1,2019-02-19 10:25:45,2019-02-19 10:59:45,6,230,12,24.5
1,2019-02-25 21:16:19,2019-02-25 21:38:15,1,88,142,22.5
1,2019-02-01 12:00:26,2019-02-01 12:19:30,3,264,264,12.5
1,2019-02-14 08:02:06,2019-02-14 08:17:28,1,140,161,11.5
2,2019-02-25 19:12:32,2019-02-25 19:56:53,1,170,132,52.0
1,2019-02-27 11:51:31,2019-02-27 12:01:15,1,68,90,7.5
2,2019-02-03 12:39:45,2019-02-03 12:49:22,1,186,163,8.0
2,2019-02-16 16:49:49,2019-02-16 17:06:27,1,137,236,13.0
1,2019-02-09 13:13:01,2019-02-09 13:25:35,1,186,142,10.5
2,2019-02-19 09:26:18,2019-02-19 09:35:03,2,237,237,7.0
1,2019-02-04 15:12:26,2019-02-04 15:33:05,1,264,264,13.5
2,2019-02-28 17:50:18,2019-02-28 18:05:35,1,161,239,12.0
2,2019-02-08 20:33:29,2019-02-08 20:36:16,1,263,75,4.0
2,2019-02-27 11:30:49,2019-02-27 11:36:04,1,262,236,5.5
2,2019-02-09 19:31:33,2019-02-09 19:41:24,1,114,158,7.5
1,2019-02-13 07:19:56,2019-02-13 07:31:13,1,40,261,11.5
2,2019-02-26 16:57:08,2019-02-26 16:59:58,6,90,186,4.0
1,2019-02-06 14:41:03,2019-02-06 14:46:01,2,162,230,5.0
2,2019-02-01 08:43:23,2019-02-01 08:51:52,2,249,79,7.5
2,2019-02-01 16:26:27,2019-02-01 17:16:01,6,132,170,52.0
2,2019-02-05 10:34:48,2019-02-05 10:40:26,1,107,234,5.5
2,2019-02-24 00:28:25,2019-02-24 00:36:51,1,114,261,8.0
2,2019-02-08 10:35:55,2019-02-08 10:40:18,2,141,140,5.0
2,2019-02-03 13:31:28,2019-02-03 13:35:59,1,43,236,5.5
2,2019-02-26 11:07:18,2019-02-26 11:36:34,3,229,186,18.5
2,2019-02-01 07:00:47,2019-02-01 07:03:26,1,161,163,4.0
2,2019-02-25 10:25:13,2019-02-25 10:28:19,1,79,114,4.5
1,2019-02-13 21:36:59,2019-02-13 21:41:55,1,234,249,6.0
1,2019-02-03 02:46:28,2019-02-03 02:50:50,1,107,137,5.0
2,2019-02-15 20:14:28,2019-02-15 20:20:51,1,79,224,6.0
2,2019-02-01 08:40:14,2019-02-01 08:46:42,1,246,68,6.0
2,2019-02-08 09:09:04,2019-02-08 09:24:27,5,229,161,10.0
2,2019-02-22 12:34:41,2019-02-22 12:45:38,1,230,246,9.0
1,2019-02-02 21:45:28,2019-02-02 21:49:47,1,186,90,4.5
2,2019-02-23 13:29:04,2019-02-23 13:38:03,1,237,142,8.0
2,2019-02-28 17:16:29,2019-03-01 16:25:46,1,236,239,8.5
1,2019-02-18 18:46:08,2019-02-18 18:58:20,1,100,79,10.0
1,2019-02-26 07:04:39,2019-02-26 07:15:30,1,143,244,17.0
2,2019-02-16 03:08:26,2019-02-16 03:26:32,1,79,75,17.0
2,2019-02-10 02:08:53,2019-02-10 02:17:19,6,148,87,7.5
2,2019-02-07 14:15:56,2019-02-07 14:29:29,1,239,236,10.5
1,2019-02-04 14:21:21,2019-02-04 14:41:22,2,68,231,16.0
2,2019-02-09 22:22:17,2019-02-09 22:42:16,2,107,79,12.5
2,2019-02-02 21:44:40,2019-02-02 21:54:43,5,79,137,8.0
2,2019-02-21 22:20:49,2019-02-21 22:28:15,2,162,141,8.0
2,2019-02-09 18:33:36,2019-02-09 18:37:46,5,237,140,4.5
2,2019-02-25 18:27:01,2019-02-25 18:44:56,1,142,236,12.0
2,2019-02-26 20:05:55,2019-02-26 20:11:00,1,50,142,6.0
1,2019-02-15 14:05:41,2019-02-15 14:17:58,1,264,50,9.0
1,2019-02-07 18:19:15,2019-02-07 18:28:55,1,211,249,7.5
2,2019-02-23 21:51:31,2019-02-23 22:04:26,1,229,186,10.0
2,2019-02-17 18:20:37,2019-02-17 18:23:06,1,142,142,4.0
2,2019-02-15 23:51:59,2019-02-16 00:03:53,1,211,68,10.0
2,2019-02-26 15:58:23,2019-02-26 16:07:05,1,237,140,7.5
1,2019-02-28 10:19:20,2019-02-28 10:33:52,1,186,230,10.0
2,2019-02-28 21:08:01,2019-02-28 21:17:39,1,161,164,7.5
1,2019-02-12 18:38:01,2019-02-12 18:41:30,3,234,234,4.0
1,2019-02-27 00:02:09,2019-02-27 00:16:49,1,148,237,17.5
2,2019-02-11 20:24:42,2019-02-11 20:39:27,1,170,68,11.5
1,2019-02-10 15:51:57,2019-02-10 15:59:30,1,239,151,7.5
2,2019-02-06 11:18:42,2019-02-06 11:36:10,1,90,79,12.5
2,2019-02-23 20:57:03,2019-02-23 20:58:48,5,237,237,3.0
2,2019-02-13 19:06:25,2019-02-13 19:17:58,5,170,224,9.5
1,2019-02-11 07:56:51,2019-02-11 08:12:59,1,236,170,12.0
2,2019-02-01 16:53:02,2019-02-01 16:59:52,1,238,239,6.5
2,2019-02-02 15:13:59,2019-02-02 15:20:28,2,233,140,6.5
2,2019-02-22 17:14:11,2019-02-22 17:25:09,5,100,79,9.5
2,2019-02-26 12:36:20,2019-02-26 12:53:42,1,170,141,11.5
1,2019-02-02 12:18:13,2019-02-02 12:21:38,1,163,237,5.0
2,2019-02-27 18:39:37,2019-02-27 18:43:47,2,236,236,4.5
2,2019-02-08 12:20:05,2019-02-08 12:22:20,4,237,141,3.5
1,2019-02-19 07:43:59,2019-02-19 07:50:54,1,236,74,8.5
2,2019-02-18 12:06:13,2019-02-18 12:23:22,2,234,142,13.0
2,2019-02-01 21:17:03,2019-02-01 21:20:16,2,41,166,5.0
2,2019-02-01 15:07:14,2019-02-01 15:22:07,6,237,236,10.0
1,2019-02-02 16:09:00,2019-02-02 16:34:34,1,239,113,18.0
2,2019-02-03 00:21:45,2019-02-03 00:27:46,2,90,68,6.0
1,2019-02-07 11:05:13,2019-02-07 11:24:35,1,90,231,15.0
2,2019-02-18 06:57:24,2019-02-18 07:00:14,2,140,141,4.0
1,2019-02-12 10:49:08,2019-02-12 11:09:22,1,161,237,12.5
2,2019-02-11 22:59:46,2019-02-11 23:20:22,1,162,231,23.5
1,2019-02-26 21:05:51,2019-02-26 21:19:54,1,140,137,13.0
2,2019-02-04 17:39:12,2019-02-04 17:46:55,2,113,79,6.5
2,2019-02-25 10:07:00,2019-02-25 10:11:43,1,237,141,5.0
2,2019-02-02 22:11:10,2019-02-02 22:22:41,1,142,238,10.0
1,2019-02-20 18:59:55,2019-02-20 19:04:29,1,48,163,5.0
1,2019-02-04 11:03:05,2019-02-04 11:43:49,1,114,230,27.0
2,2019-02-10 15:53:58,2019-02-10 16:10:13,1,233,142,12.0
2,2019-02-15 11:47:56,2019-02-15 12:04:37,2,100,239,13.0
1,2019-02-11 15:10:06,2019-02-11 15:15:22,1,236,43,5.0
1,2019-02-07 15:42:25,2019-02-07 15:49:32,1,229,137,7.0
1,2019-02-14 23:34:38,2019-02-14 23:38:15,1,17,225,5.0
2,2019-02-10 10:26:02,2019-02-10 10:38:01,1,68,13,12.0
1,2019-02-13 17:30:08,2019-02-13 17:51:41,1,13,262,23.5
